TIME(2022/01/27 09:39:32.995),TIMETICK(f=10000000),FPOGX,FPOGY
29.48055,2269370958055,-0.35171,-0.36337
29.48737,2269371026384,-0.52757,-0.54506
29.49388,2269371091429,-0.52757,-0.54506
29.50111,2269371163725,-0.52757,-0.54506
29.50774,2269371230051,0.0,0.0
29.51418,2269371294464,0.0,0.0
29.52072,2269371359863,0.0,0.0
29.52722,2269371424935,0.0,0.0
29.53413,2269371494038,0.0,0.0
29.54164,2269371569120,0.0,0.0
29.54836,2269371636235,0.0,0.0
29.55563,2269371708972,0.0,0.0
29.56081,2269371760674,0.0,0.0
29.56819,2269371834574,0.0,0.0
29.57491,2269371901760,0.0,0.0
29.58104,2269371963022,0.0,0.0
29.58749,2269372027560,0.0,0.0
29.59435,2269372096134,0.0,0.0
29.60107,2269372163468,0.0,0.0
29.60783,2269372230958,0.0,0.0
29.61427,2269372295346,0.0,0.0
29.62119,2269372364585,0.0,0.0
29.62807,2269372433332,0.0,0.0
29.63457,2269372498275,0.0,0.0
29.64128,2269372565484,0.0,0.0
29.64786,2269372631279,0.0,0.0
29.65456,2269372698258,0.0,0.0
29.66132,2269372765818,0.0,0.0
29.66815,2269372834114,0.0,0.0
29.67497,2269372902436,0.0,0.0
29.68147,2269372967336,0.0,0.0
29.68794,2269373032059,0.0,0.0
29.69493,2269373101993,0.0,0.0
29.70149,2269373167624,0.0,0.0
29.70914,2269373244099,0.0,0.0
29.71553,2269373307898,0.0,0.0
29.72157,2269373368420,0.0,0.0
29.72832,2269373435764,0.0,0.0
29.73495,2269373502226,0.14931,0.22167
29.74171,2269373569784,0.20367,0.2862
29.74898,2269373642396,0.3055,0.4293
29.75615,2269373714206,0.3055,0.4293
29.76311,2269373783656,0.3055,0.4293
29.77008,2269373853495,0.3893,0.21499
29.77617,2269373914332,0.39965,0.19808
29.78223,2269373974940,0.40311,0.19245
29.78947,2269374047362,0.39018,0.16942
29.79529,2269374105473,0.39018,0.16942
29.80232,2269374175868,0.39018,0.16942
29.80875,2269374240142,0.39018,0.16942
29.81656,2269374318254,0.39048,0.15423
29.82344,2269374387052,0.39048,0.15423
29.82976,2269374450221,0.39048,0.15423
29.83551,2269374507696,0.33546,0.09239
29.84203,2269374572983,0.33546,0.09239
29.84895,2269374642125,0.35315,0.10486
29.85675,2269374720190,0.36827,0.11581
29.86214,2269374774044,0.37464,0.12698
29.86909,2269374843598,0.35868,0.1375
29.87578,2269374910492,0.34419,0.14017
29.88251,2269374977790,0.33039,0.14858
29.88895,2269375042196,0.31798,0.16122
29.896,2269375112588,0.30883,0.17696
29.90292,2269375181947,0.30094,0.19085
29.90973,2269375249964,0.29167,0.20188
29.91663,2269375318950,0.28342,0.20446
29.92296,2269375382288,0.27661,0.20612
29.92992,2269375451829,0.25454,0.23812
29.93745,2269375527267,0.25816,0.26981
29.94296,2269375582261,0.26125,0.27563
29.94939,2269375646483,0.25786,0.27153
29.95612,2269375713792,0.25877,0.27366
29.96291,2269375781768,0.25882,0.27646
29.97134,2269375866059,0.2555,0.27874
29.97675,2269375920061,0.25088,0.27435
29.98378,2269375990465,0.24753,0.2704
29.98961,2269376048773,0.25055,0.271
29.99693,2269376122050,0.25236,0.27204
30.0045,2269376197625,0.25379,0.27323
30.00963,2269376248912,0.25272,0.27329
30.01779,2269376330541,0.25106,0.27469
30.02293,2269376382052,0.24918,0.27698
30.03044,2269376457071,0.25064,0.29661
30.03745,2269376527059,0.25462,0.29651
30.0441,2269376593684,0.25816,0.29642
30.04973,2269376649957,0.26101,0.29328
30.05655,2269376718198,0.265,0.28664
30.06331,2269376785692,0.26862,0.28064
30.07069,2269376859629,0.2702,0.27913
30.07693,2269376922059,0.27191,0.27907
30.08522,2269377004875,0.27348,0.27902
30.09079,2269377060603,0.30492,0.29023
30.09657,2269377118363,0.30555,0.48253
30.10356,2269377188294,0.30576,0.54663
30.11133,2269377265888,0.32054,0.53036
30.1188,2269377340648,0.32469,0.37327
30.12396,2269377392219,0.32607,0.32091
30.13028,2269377455439,0.3409,0.23165
30.13817,2269377534380,0.35043,0.26727
30.14546,2269377607332,0.35361,0.27914
30.15126,2269377665254,0.34725,0.28178
30.15686,2269377721334,0.34433,0.26808
30.16379,2269377790564,0.34239,0.25894
30.17052,2269377857888,0.34017,0.26032
30.17712,2269377923913,0.33962,0.2566
30.18515,2269378004224,0.3392,0.2537
30.19167,2269378069324,0.33474,0.26482
30.19867,2269378139346,0.33187,0.26491
30.20403,2269378192934,0.32947,0.26498
30.21202,2269378272865,0.32742,0.26746
30.21753,2269378327955,0.32531,0.2715
30.22404,2269378393168,0.32348,0.275
30.23073,2269378459903,0.32281,0.27781
30.23743,2269378526900,0.32168,0.27724
30.24426,2269378595261,0.32068,0.27674
30.25073,2269378659959,0.31984,0.28056
30.25761,2269378728741,0.32015,0.28066
30.26448,2269378797516,0.32044,0.28074
30.2709,2269378861646,0.31988,0.28072
30.27763,2269378929052,0.31972,0.2793
30.28429,2269378995485,0.31957,0.278
30.29137,2269379066288,0.32014,0.2738
30.29805,2269379133143,0.31912,0.27327
30.30493,2269379202015,0.31817,0.27277
30.31105,2269379263094,0.3188,0.27226
30.31822,2269379334813,0.31711,0.2707
30.3255,2269379407625,0.31553,0.26924
30.33234,2269379475985,0.3143,0.2703
30.33775,2269379530175,0.31326,0.27135
30.34521,2269379604801,0.31227,0.27233
30.35136,2269379666259,0.31126,0.27397
30.35808,2269379733410,0.31065,0.27379
30.36472,2269379799863,0.31007,0.27362
30.37138,2269379866433,0.30954,0.27222
30.37804,2269379933088,0.30908,0.26944
30.38469,2269379999575,0.28722,0.25341
30.39146,2269380067271,0.28809,0.27025
30.39813,2269380133906,0.29329,0.30503
30.40489,2269380201623,0.29588,0.32242
30.41151,2269380267798,0.3002,0.30489
30.41818,2269380334442,0.30469,0.29744
30.42528,2269380405376,0.3079,0.29213
30.43198,2269380472452,0.31182,0.28493
30.43866,2269380539254,0.31507,0.28463
30.44551,2269380607767,0.31767,0.28439
30.45169,2269380669533,0.31797,0.28626
30.45853,2269380737941,0.31797,0.28926
30.46519,2269380804575,0.31797,0.2918
30.47302,2269380882917,0.31579,0.29011
30.47861,2269380938719,0.31298,0.29232
30.4852,2269381004604,0.31052,0.29426
30.492,2269381072712,0.31013,0.29594
30.49867,2269381139404,0.30874,0.30023
30.50708,2269381223478,0.30749,0.30407
30.5135,2269381287642,0.30512,0.30864
30.51965,2269381349161,0.30474,0.31535
30.52634,2269381416085,0.29332,0.35233
30.53271,2269381479874,0.29039,0.28789
30.54074,2269381560115,0.27762,0.31289
30.54671,2269381619758,0.27124,0.3254
30.55339,2269381686568,0.26511,0.32605
30.56081,2269381760705,0.26619,0.32764
30.56566,2269381809176,0.26697,0.32879
30.57245,2269381877196,0.26769,0.33212
30.57896,2269381942252,0.26745,0.3284
30.58565,2269382009099,0.26725,0.32542
30.59264,2269382079053,0.26753,0.33012
30.59918,2269382144517,0.26721,0.33316
30.60651,2269382217789,0.26694,0.33573
30.61282,2269382280954,0.26771,0.33883
30.61955,2269382348253,0.26876,0.33773
30.62683,2269382420917,0.26968,0.33678
30.6329,2269382481624,0.26979,0.33395
30.64018,2269382554546,0.26884,0.33459
30.64603,2269382612864,0.26798,0.33516
30.65327,2269382685364,0.26685,0.33477
30.66039,2269382756514,0.26599,0.3345
30.66626,2269382815324,0.26521,0.33425
30.67274,2269382880156,0.26484,0.33486
30.6801,2269382953702,0.26477,0.3358
30.68625,2269383015118,0.26472,0.33667
30.69295,2269383082167,0.2641,0.33695
30.69971,2269383149755,0.26411,0.33704
30.70799,2269383232560,0.26411,0.33713
30.71326,2269383285231,0.26497,0.33415
30.72096,2269383362284,0.26564,0.3306
30.72763,2269383428913,0.26626,0.32728
30.73508,2269383503368,0.26689,0.32558
30.74095,2269383562141,0.26689,0.32379
30.74814,2269383633981,0.26695,0.3219
30.75436,2269383696283,0.26976,0.28322
30.76019,2269383754602,0.24878,0.24657
30.76813,2269383833971,0.24238,0.23341
30.77483,2269383900993,0.24092,0.23227
30.77998,2269383952491,0.24557,0.25508
30.78731,2269384025734,0.24804,0.27223
30.79369,2269384089523,0.24786,0.28242
30.79999,2269384152566,0.2471,0.28524
30.80702,2269384222867,0.24652,0.28744
30.81346,2269384287310,0.24792,0.27683
30.82074,2269384360054,0.24709,0.27459
30.82803,2269384433020,0.2464,0.27272
30.83546,2269384507369,0.24597,0.27016
30.84036,2269384556299,0.2463,0.26403
30.84828,2269384635471,0.24658,0.25872
30.85464,2269384699161,0.24617,0.2616
30.8615,2269384767610,0.24545,0.26357
30.86818,2269384834397,0.24481,0.26532
30.87576,2269384910272,0.24418,0.27074
30.88237,2269384976414,0.24557,0.27242
30.88768,2269385029511,0.24683,0.27394
30.8938,2269385090643,0.24952,0.27341
30.90169,2269385169475,0.25024,0.27538
30.90732,2269385225863,0.2509,0.27719
30.91385,2269385291080,0.25224,0.27797
30.92076,2269385360238,0.25308,0.27905
30.92871,2269385439708,0.26294,0.3067
30.93411,2269385493792,0.27022,0.28918
30.94244,2269385577120,0.26732,0.25697
30.94846,2269385637267,0.26588,0.24087
30.95581,2269385710835,0.26925,0.21085
30.96419,2269385794570,0.27026,0.20321
30.96846,2269385837282,0.27098,0.19775
30.97618,2269385914428,0.27263,0.18849
30.98109,2269385963634,0.27615,0.18662
30.98853,2269386037958,0.27855,0.18658
30.99548,2269386107425,0.27936,0.18505
31.00111,2269386163734,0.28105,0.18852
31.00807,2269386233332,0.28205,0.1924
31.0144,2269386296690,0.28239,0.19585
31.02121,2269386364781,0.28341,0.19441
31.02814,2269386434105,0.28456,0.19255
31.03468,2269386499527,0.2851,0.20213
31.04181,2269386570804,0.28557,0.20553
31.04909,2269386643534,0.286,0.20857
31.05508,2269386703528,0.28649,0.21131
31.06215,2269386774143,0.28547,0.2139
31.06888,2269386841367,0.28954,0.24099
31.07503,2269386902892,0.29478,0.22362
31.0826,2269386978645,0.29629,0.21177
31.0899,2269387051692,0.29704,0.20584
31.09613,2269387114013,0.30513,0.21377
31.10204,2269387172951,0.31089,0.22661
31.10812,2269387233849,0.315,0.23578
31.11601,2269387312717,0.32199,0.23801
31.12164,2269387369137,0.32395,0.24821
31.12828,2269387435419,0.32552,0.25637
31.13509,2269387503569,0.32453,0.26399
31.14229,2269387575513,0.32519,0.26511
31.14874,2269387640070,0.32576,0.26605
31.15526,2269387705216,0.32421,0.27455
31.1628,2269387780574,0.32319,0.28078
31.16945,2269387847093,0.33119,0.31217
31.17714,2269387924086,0.33053,0.41305
31.18341,2269387986791,0.33779,0.44327
31.18951,2269388047819,0.34772,0.49973
31.19594,2269388112029,0.36098,0.42534
31.20282,2269388180824,0.36597,0.37818
31.20955,2269388248148,0.37378,0.30941
31.21573,2269388310020,0.35671,0.42042
31.22223,2269388374980,0.35164,0.44683
31.22928,2269388445416,0.34088,0.51024
31.23593,2269388511915,0.36518,0.41033
31.24236,2269388576158,0.36465,0.41933
31.24883,2269388640970,0.37299,0.39314
31.25569,2269388709572,0.37566,0.2974
31.26234,2269388776111,0.3671,0.22496
31.26956,2269388848336,0.35989,0.12004
31.27719,2269388924545,0.35485,0.18197
31.28313,2269388983917,0.34986,0.21176
31.28996,2269389052350,0.34271,0.26329
31.29576,2269389110271,0.32839,0.26852
31.30238,2269389176502,0.32619,0.26115
31.30933,2269389245904,0.32574,0.25607
31.31602,2269389312930,0.32418,0.26309
31.32243,2269389376951,0.32561,0.25964
31.32956,2269389448297,0.32601,0.25901
31.33589,2269389511648,0.32905,0.25403
31.34282,2269389580835,0.33016,0.24096
31.3497,2269389649601,0.33105,0.23057
31.35609,2269389713648,0.33124,0.23738
31.36287,2269389781284,0.33095,0.24303
31.36967,2269389849394,0.33073,0.24755
31.37611,2269389913771,0.33263,0.25096
31.38321,2269389984726,0.33608,0.24939
31.38976,2269390050275,0.33929,0.24709
31.39636,2269390116337,0.34333,0.24161
31.40346,2269390187225,0.34531,0.23758
31.40967,2269390249325,0.34702,0.23432
31.41667,2269390319299,0.34929,0.22992
31.42355,2269390388120,0.35129,0.22695
31.4308,2269390460648,0.35302,0.22461
31.43657,2269390518314,0.35312,0.22735
31.44308,2269390583487,0.37557,0.20772
31.45068,2269390659474,0.36585,0.1952
31.45645,2269390717098,0.37665,0.18737
31.4633,2269390785707,0.37896,0.18563
31.47006,2269390853220,0.38029,0.18481
31.47681,2269390920747,0.36622,0.20426
31.48349,2269390987570,0.3549,0.20967
31.48994,2269391052130,0.34662,0.21319
31.49684,2269391121018,0.33552,0.21944
31.50444,2269391197014,0.32451,0.22213
31.51004,2269391253134,0.31561,0.22401
31.51692,2269391321881,0.30744,0.22298
31.52461,2269391398753,0.30051,0.22408
31.53009,2269391453544,0.29495,0.22422
31.53708,2269391523390,0.29197,0.22459
31.54366,2269391589257,0.25797,0.24026
31.55045,2269391657114,0.24497,0.24857
31.55719,2269391724609,0.23624,0.28695
31.56358,2269391788470,0.23066,0.30493
31.57059,2269391858464,0.22732,0.31571
31.57709,2269391923466,0.22695,0.31559
31.58406,2269391993232,0.22573,0.32018
31.5914,2269392066636,0.22482,0.32363
31.5974,2269392126608,0.22613,0.32305
31.60434,2269392196011,0.22723,0.31716
31.61073,2269392260001,0.22814,0.31235
31.6178,2269392330627,0.23024,0.31296
31.62524,2269392405120,0.23223,0.31489
31.63147,2269392467307,0.23393,0.31655
31.63853,2269392538061,0.2334,0.32294
31.64568,2269392609390,0.23602,0.34199
31.65111,2269392663760,0.23833,0.3588
31.65746,2269392727175,0.24165,0.42264
31.66472,2269392799835,0.24129,0.56358
31.67079,2269392860623,0.24162,0.60635
31.67757,2269392928327,0.24716,0.69503
31.68439,2269392996467,0.26478,0.66931
31.69119,2269393064637,0.27128,0.66086
31.69832,2269393135888,0.27748,0.66325
31.70534,2269393206074,0.28068,0.67662
31.7121,2269393273642,0.28207,0.6901
31.71886,2269393341196,0.27998,0.69703
31.72531,2269393405711,0.27719,0.70177
31.73111,2269393463781,0.27502,0.70546
31.73882,2269393540818,0.27411,0.7118
31.74544,2269393607013,0.27272,0.71565
31.75197,2269393672391,0.27246,0.70965
31.75836,2269393736232,0.27412,0.69453
31.76462,2269393798813,0.2777,0.66974
31.77231,2269393875741,0.2832,0.63899
31.77821,2269393934726,0.28915,0.60896
31.785,2269394002733,0.30014,0.54433
31.79138,2269394066402,0.33942,0.358
31.79909,2269394143600,0.35229,0.29602
31.80492,2269394201778,0.37858,0.16903
31.81143,2269394266902,0.37879,0.16621
31.81914,2269394344084,0.37762,0.16344
31.82538,2269394406413,0.37828,0.16245
31.83293,2269394482033,0.37867,0.16185
31.83928,2269394545494,0.38002,0.16112
31.84573,2269394610041,0.37939,0.16172
31.85234,2269394676063,0.37893,0.16217
31.85872,2269394739808,0.37877,0.16207
31.86563,2269394809010,0.38017,0.1614
31.8719,2269394871694,0.38132,0.16085
31.87874,2269394939987,0.38615,0.16118
31.88519,2269395004548,0.39397,0.16443
31.89186,2269395071284,0.40068,0.16722
31.89864,2269395139070,0.40793,0.16656
31.90524,2269395205105,0.41387,0.16634
31.91211,2269395273804,0.41912,0.16614
31.91841,2269395336789,0.42449,0.16583
31.92549,2269395407638,0.45838,0.16837
31.93207,2269395473265,0.48693,0.16794
31.93907,2269395543406,0.49271,0.17295
31.94559,2269395608584,0.49707,0.17665
31.95227,2269395675342,0.49969,0.17888
31.95903,2269395742999,0.48937,0.17373
31.96588,2269395811501,0.49132,0.18101
31.97232,2269395875803,0.49278,0.18646
31.97917,2269395944419,0.48609,0.18064
31.98669,2269396019583,0.48128,0.17424
31.99257,2269396078375,0.47733,0.169
31.99908,2269396143578,0.48012,0.16767
32.0058,2269396210666,0.48196,0.16667
32.01268,2269396279436,0.48354,0.16581
32.01991,2269396351787,0.48537,0.15462
32.02585,2269396411164,0.48634,0.1442
32.03383,2269396490873,0.4872,0.13501
32.04054,2269396558145,0.4872,0.13501
32.04785,2269396631171,0.4872,0.13501
32.0529,2269396681678,0.4872,0.13501
32.05951,2269396747683,0.482,0.11673
32.06654,2269396818021,0.482,0.11673
32.07375,2269396890189,0.482,0.11673
32.08086,2269396961274,0.0,0.0
32.08707,2269397023269,0.0,0.0
32.0938,2269397090629,0.0,0.0
32.09962,2269397148920,0.0,0.0
32.10634,2269397216061,0.0,0.0
32.11305,2269397283207,0.0,0.0
32.11974,2269397350066,0.0,0.0
32.12633,2269397416006,0.0,0.0
32.13327,2269397485327,0.0,0.0
32.13969,2269397549537,0.0,0.0
32.14648,2269397617487,0.0,0.0
32.1535,2269397687648,0.0,0.0
32.16035,2269397756197,0.0,0.0
32.16748,2269397827471,0.0,0.0
32.17317,2269397884393,0.0,0.0
32.18062,2269397958913,0.0,0.0
32.18709,2269398023535,0.0,0.0
32.19417,2269398094380,0.0,0.0
32.20157,2269398168419,0.0,0.0
32.2068,2269398220610,0.0,0.0
32.21347,2269398287331,0.0,0.0
32.22018,2269398354468,0.0,0.0
32.22699,2269398422570,0.0,0.0
32.23369,2269398489578,0.0,0.0
32.24146,2269398567223,0.0,0.0
32.24756,2269398628244,0.0,0.0
32.25444,2269398697098,0.0,0.0
32.26035,2269398756081,0.0,0.0
32.26764,2269398829014,0.0,0.0
32.27498,2269398902491,0.0,0.0
32.28183,2269398970880,0.0,0.0
32.28816,2269399034345,0.0,0.0
32.29507,2269399103436,0.0,0.0
32.3013,2269399165666,0.0,0.0
32.30753,2269399227962,0.0,0.0
32.31395,2269399292203,0.0,0.0
32.32054,2269399358031,0.0,0.0
32.32739,2269399426583,0.0,0.0
32.33409,2269399493644,0.0,0.0
32.34113,2269399563858,0.0,0.0
32.34856,2269399638199,0.0,0.0
32.35472,2269399699943,0.0,0.0
32.36163,2269399768948,0.0,0.0
32.36879,2269399840607,0.0,0.0
32.37436,2269399896225,0.0,0.0
32.38136,2269399966287,0.0,0.0
32.38924,2269400044963,0.0,0.0
32.39516,2269400104192,0.0,0.0
32.40097,2269400162337,0.0,0.0
32.40848,2269400237439,0.0,0.0
32.41438,2269400296468,0.0,0.0
32.42125,2269400365080,0.0,0.0
32.42795,2269400432185,0.0,0.0
32.43454,2269400497984,0.0,0.0
32.44122,2269400564917,0.0,0.0
32.44785,2269400631049,0.0,0.0
32.45473,2269400699971,0.0,0.0
32.46126,2269400765239,0.0,0.0
32.46806,2269400833221,0.0,0.0
32.47462,2269400898915,0.0,0.0
32.48199,2269400972647,0.0,0.0
32.48802,2269401032882,0.0,0.0
32.49513,2269401103941,0.0,0.0
32.50249,2269401177586,0.0,0.0
32.50861,2269401238742,0.0,0.0
32.51514,2269401304094,0.0,0.0
32.52159,2269401368563,0.0,0.0
32.52879,2269401440659,0.0,0.0
32.53523,2269401505057,0.0,0.0
32.54187,2269401571389,0.0,0.0
32.54875,2269401640106,0.0,0.0
32.55574,2269401710068,0.0,0.0
32.56194,2269401772055,0.0,0.0
32.56927,2269401845437,0.0,0.0
32.57632,2269401915972,0.0,0.0
32.58334,2269401986094,0.21655,-0.1085
32.58919,2269402044535,0.24664,-0.08767
32.59671,2269402119711,0.25667,-0.08072
32.60277,2269402180333,0.27675,-0.10068
32.60866,2269402239306,0.29497,-0.09124
32.61557,2269402308337,0.30711,-0.08494
32.62206,2269402373272,0.31419,-0.07844
32.62891,2269402441680,0.31931,-0.07338
32.63559,2269402508604,0.32329,-0.06944
32.64211,2269402573718,0.33147,-0.06599
32.64902,2269402642833,0.33458,-0.06155
32.65547,2269402707368,0.33689,-0.05017
32.66226,2269402775313,0.33917,-0.03272
32.66885,2269402841201,0.34061,-0.01221
32.67578,2269402910416,0.36326,0.03427
32.68288,2269402981400,0.35256,0.15221
32.68935,2269403046062,0.34742,0.17086
32.69604,2269403113069,0.3388,0.22566
32.70251,2269403177839,0.3373,0.27759
32.70955,2269403248073,0.34581,0.28511
32.71585,2269403311153,0.35007,0.28887
32.72337,2269403386390,0.34812,0.29087
32.72949,2269403447581,0.34329,0.29776
32.73645,2269403517099,0.33984,0.30268
32.74318,2269403584412,0.33587,0.29034
32.74942,2269403646864,0.33254,0.28875
32.75613,2269403713980,0.32988,0.28747
32.76283,2269403781049,0.33116,0.29771
32.77113,2269403864008,0.32996,0.29925
32.77719,2269403924549,0.32894,0.30054
32.78294,2269403982169,0.3307,0.30465
32.79037,2269404056466,0.33206,0.30648
32.7971,2269404123772,0.33206,0.30648
32.80482,2269404200873,0.33206,0.30648
32.81047,2269404257420,0.34455,0.30394
32.81628,2269404315461,0.35557,0.30169
32.82414,2269404394120,0.36618,0.29906
32.83147,2269404467385,0.37414,0.29859
32.83804,2269404533072,0.4116,0.3034
32.84448,2269404597450,0.29531,-0.82276
32.85072,2269404659827,0.371,-0.47468
32.85661,2269404718750,0.40793,-0.50198
32.86325,2269404785143,0.46489,-0.13387
32.87,2269404852613,0.48338,0.02275
32.87651,2269404917799,0.52087,0.30208
32.88409,2269404993556,0.53264,0.30478
32.89009,2269405053593,0.51662,0.30775
32.89761,2269405128854,0.50861,0.30924
32.90509,2269405203570,0.50944,0.31178
32.91267,2269405279369,0.50712,0.31661
32.91795,2269405332245,0.50546,0.32007
32.9236,2269405388692,0.50369,0.32443
32.93092,2269405461906,0.50549,0.32436
32.93796,2269405532233,0.50146,0.3462
32.94463,2269405598898,0.48669,0.39435
32.95174,2269405670069,0.46765,0.48228
32.9603,2269405755570,0.4359,0.62072
32.96642,2269405816887,0.25811,1.32122
32.97179,2269405870551,0.20013,1.54556
32.97722,2269405924818,0.09124,1.96959
32.98383,2269405990986,0.07433,1.91859
32.99152,2269406067872,0.12579,1.76786
32.99734,2269406126154,0.185,1.54564
33.00502,2269406202919,0.24114,1.37357
33.01196,2269406272227,0.22502,1.38818
33.01872,2269406339905,0.22807,1.34376
33.02534,2269406406102,0.25729,1.25305
33.03345,2269406487198,0.2594,1.26163
33.04134,2269406565954,0.29781,1.1358
33.0484,2269406636646,0.36096,0.91891
33.05611,2269406713789,0.39481,0.75296
33.05832,2269406735818,0.45832,0.48559
33.06505,2269406803119,0.45728,0.47433
33.07085,2269406861177,0.43634,0.56917
33.07765,2269406929189,0.39145,0.75113
33.08447,2269406997356,0.36691,0.9206
33.09203,2269407072888,0.33099,0.97679
33.09862,2269407138830,0.28003,1.11325
33.10449,2269407197559,0.31796,1.11727
33.11272,2269407279790,0.28579,1.22476
33.11797,2269407332269,0.27128,1.31376
33.1257,2269407409686,0.29149,1.13259
33.13219,2269407474523,0.31689,0.99494
33.13911,2269407543795,0.39445,0.64579
33.14479,2269407600547,0.44623,0.302
33.15292,2269407681909,0.45581,0.26574
33.1597,2269407749677,0.46258,0.1641
33.16579,2269407810505,0.37517,0.4274
33.17227,2269407875299,0.37517,0.4274
33.17809,2269407933540,0.28775,0.6907
33.18484,2269408001061,0.17132,-0.16011
33.19174,2269408070006,0.12857,-0.2157
33.19836,2269408136285,0.03465,-0.55569
33.20528,2269408205442,-0.03076,-1.04488
33.21152,2269408267818,-0.11454,0.0505
33.21992,2269408351839,-0.27798,1.15653
33.22592,2269408411888,-0.51388,2.29462
33.23369,2269408489472,-0.66965,2.95565
33.23918,2269408544422,-0.96546,4.19466
33.24689,2269408621529,-1.03966,4.63493
33.25255,2269408678071,-1.09011,4.67653
33.26004,2269408753117,-1.1653,4.86488
33.2673,2269408825754,-1.22569,4.78364
33.27269,2269408879614,-1.22569,4.78364
33.27942,2269408946829,-1.28609,4.70241
33.28546,2269409007311,-1.00009,2.16581
33.29213,2269409074016,-0.77002,1.01008
33.29871,2269409139718,-0.39826,-0.93339
33.30554,2269409208003,-0.39826,-0.93339
33.3121,2269409273664,-0.39826,-0.93339
33.31873,2269409339864,0.0,0.0
33.32709,2269409423528,0.0,0.0
33.33217,2269409474311,0.0,0.0
33.3398,2269409550689,0.0,0.0
33.34712,2269409623916,0.0,0.0
33.35315,2269409684167,0.0,0.0
33.35991,2269409751796,0.0,0.0
33.36739,2269409826531,0.0,0.0
33.3743,2269409895638,0.0,0.0
33.37935,2269409946211,0.0,0.0
33.38675,2269410020176,0.0,0.0
33.39395,2269410092130,0.0,0.0
33.39917,2269410144350,0.0,0.0
33.40587,2269410211309,2.18131,5.70664
33.41269,2269410279540,2.18131,5.70664
33.42004,2269410353097,4.36261,11.41328
33.42604,2269410413097,4.36261,11.41328
33.43271,2269410479811,4.36261,11.41328
33.43954,2269410548138,0.0,0.0
33.44604,2269410613090,0.37662,1.65016
33.45268,2269410679471,0.4704,1.93796
33.45955,2269410748203,0.82458,3.17899
33.46646,2269410817296,1.82095,5.75048
33.47287,2269410881361,1.96435,6.28476
33.47957,2269410948418,2.42714,7.78
33.48637,2269411016372,1.25592,5.8038
33.49292,2269411081883,0.91312,4.86404
33.49995,2269411152231,0.23089,2.89594
33.5072,2269411224652,0.23089,2.89594
33.51326,2269411285250,0.3433,1.90037
33.51978,2269411350423,0.46021,0.69581
33.52652,2269411417889,0.49138,0.58647
33.53319,2269411484515,0.49414,0.53395
33.53995,2269411552102,0.50729,0.44499
33.54669,2269411619631,0.50151,0.44433
33.55309,2269411683529,0.55854,0.43067
33.55989,2269411751579,0.61416,0.49433
33.56656,2269411818304,0.64188,0.811
33.57339,2269411886612,0.74248,1.66577
33.58,2269411952641,0.97668,3.01476
33.58678,2269412020450,0.9548,3.15121
33.59355,2269412088239,0.9548,3.15121
33.60028,2269412155431,0.93291,3.28766
33.60684,2269412221137,0.93291,3.28766
33.61342,2269412286781,0.93291,3.28766
33.62022,2269412354966,0.0,0.0
33.62686,2269412421270,0.0,0.0
33.63344,2269412487107,0.0,0.0
33.64038,2269412556425,0.0,0.0
33.64709,2269412623654,0.0,0.0
33.65353,2269412688062,0.0,0.0
33.6604,2269412756666,0.0,0.0
33.66801,2269412832793,0.0,0.0
33.67419,2269412894618,0.0,0.0
33.68092,2269412961863,0.0,0.0
33.68723,2269413024853,-0.06017,0.19144
33.69383,2269413090965,-0.05786,0.24276
33.70064,2269413159041,-0.04954,0.3318
33.70792,2269413231747,0.01962,0.28996
33.7149,2269413301755,0.05216,0.28649
33.72121,2269413364791,0.10775,0.26907
33.72874,2269413440129,0.12796,0.21559
33.73392,2269413491900,0.1314,0.23871
33.74095,2269413562186,0.13491,0.24568
33.74734,2269413626053,0.1364,0.2346
33.75439,2269413696660,0.14099,0.22383
33.76099,2269413762541,0.14616,0.21301
33.76723,2269413824973,0.15087,0.20502
33.77438,2269413896491,0.15345,0.20525
33.78111,2269413963740,0.15552,0.20543
33.78804,2269414033001,0.15822,0.19713
33.79434,2269414096087,0.1613,0.1894
33.80119,2269414164660,0.1639,0.18287
33.80809,2269414233515,0.1659,0.18038
33.81462,2269414298904,0.16825,0.17774
33.8212,2269414364686,0.1821,0.15201
33.82771,2269414429862,0.19611,0.15041
33.83492,2269414501796,0.19801,0.1651
33.84128,2269414565422,0.19896,0.17244
33.84813,2269414633975,0.19829,0.15603
33.85497,2269414702373,0.19986,0.1479
33.86145,2269414767100,0.20097,0.14209
33.86797,2269414832313,0.20289,0.13729
33.87488,2269414901390,0.20298,0.13171
33.88148,2269414967578,0.20305,0.12724
33.88799,2269415032580,0.20139,0.12237
33.89589,2269415111555,0.19901,0.12912
33.90239,2269415176484,0.19699,0.13482
33.90927,2269415245346,0.19783,0.13441
33.91522,2269415304839,0.19832,0.12881
33.92238,2269415376511,0.19875,0.12391
33.92937,2269415446403,0.19902,0.11562
33.93581,2269415510713,0.20055,0.1108
33.9424,2269415576668,0.20192,0.1065
33.94868,2269415639487,0.19935,0.07047
33.95593,2269415711971,0.20073,0.15229
33.96233,2269415775971,0.20319,0.17564
33.96861,2269415838802,0.24961,0.33489
33.97536,2269415906213,0.2805,0.32502
33.98213,2269415973931,0.29303,0.31401
33.98865,2269416039071,0.30702,0.3042
33.99541,2269416106781,0.31361,0.33036
