TIME(2022/02/09 15:49:20.545),TIMETICK(f=10000000),FPOGX,FPOGY
333.43604,727533315433,0.49599,0.02416
333.44257,727533380982,0.49123,0.02652
333.44928,727533447912,0.49218,0.0247
333.45612,727533515906,0.49358,0.02101
333.46283,727533583108,0.49459,0.01837
333.46954,727533650753,0.49411,0.01643
333.47626,727533717594,0.49273,0.01525
333.48303,727533785609,0.49155,0.01466
333.48938,727533849012,0.49315,0.01525
333.49634,727533918218,0.49396,0.01539
333.50299,727533985241,0.49463,0.01551
333.50952,727534050145,0.49506,0.01598
333.51672,727534122218,0.49563,0.01632
333.52307,727534185490,0.49612,0.01661
333.52979,727534253110,0.49637,0.01676
333.53644,727534319653,0.49604,0.01695
333.54315,727534386611,0.4957,0.01735
333.54968,727534451804,0.49475,0.01788
333.55707,727534525434,0.49492,0.01805
333.56427,727534597621,0.49501,0.0184
333.57037,727534658673,0.49537,0.0185
333.57672,727534722399,0.49542,0.01734
333.58325,727534787328,0.4955,0.01615
333.59003,727534855068,0.49537,0.01474
333.5968,727534922933,0.49519,0.01337
333.60345,727534989554,0.49504,0.01198
333.61017,727535057013,0.49502,0.01048
333.61688,727535123798,0.49513,0.00824
333.6236,727535190923,0.49529,0.00601
333.63025,727535257803,0.49364,0.00483
333.63684,727535323603,0.49347,0.00431
333.64386,727535393479,0.49027,-0.02143
333.65063,727535461300,0.48673,-0.02089
333.6568,727535523284,0.48675,-0.01394
333.66486,727535603915,0.48684,-0.01087
333.67169,727535672001,0.48685,-0.01423
333.677,727535725145,0.48724,-0.01886
333.68372,727535791943,0.48764,-0.02252
333.69025,727535857393,0.48785,-0.02464
333.6972,727535927171,0.48745,-0.02469
333.70392,727535994234,0.4871,-0.02456
333.71063,727536061289,0.48845,-0.02535
333.71735,727536128319,0.48847,-0.02577
333.72473,727536202287,0.48843,-0.02599
333.73077,727536263012,0.4886,-0.02535
333.73743,727536329226,0.48875,-0.02497
333.74408,727536396052,0.48494,-0.01237
333.75085,727536463724,0.47717,0.00928
333.75757,727536530632,0.45809,0.07034
333.76434,727536598324,0.38316,0.32186
333.77136,727536668380,0.42878,0.34754
333.77765,727536731453,0.46275,0.37027
333.78436,727536798455,0.51508,0.16084
333.79163,727536871434,0.53318,0.09347
333.79883,727536943390,0.56674,-0.04438
333.80432,727536997978,0.56497,-0.04371
333.81146,727537069462,0.56735,-0.04319
333.81812,727537136096,0.56779,-0.04252
333.82532,727537208476,0.56806,-0.04228
333.83148,727537270061,0.56828,-0.04224
333.83801,727537334915,0.56685,-0.04315
333.84454,727537400565,0.56578,-0.04373
333.85144,727537469558,0.56626,-0.0434
333.85803,727537535145,0.56696,-0.0442
333.8645,727537600008,0.56756,-0.04473
333.87146,727537669775,0.56754,-0.04496
333.87836,727537738713,0.56782,-0.04536
333.8855,727537809963,0.56806,-0.04558
333.89191,727537873966,0.56812,-0.04498
333.89825,727537937407,0.56773,-0.04586
333.90491,727538004043,0.56738,-0.04665
333.9115,727538070128,0.56761,-0.04593
333.91852,727538140228,0.56744,-0.04444
333.92657,727538220680,0.56728,-0.04309
333.93304,727538285416,0.56733,-0.04301
333.93829,727538338125,0.56692,-0.04272
333.94501,727538405201,0.56655,-0.04256
333.9516,727538470839,0.56651,-0.04191
333.9585,727538539767,0.56639,-0.04243
333.96515,727538606452,0.56629,-0.04296
333.97168,727538671852,0.56623,-0.04339
333.97858,727538740959,0.56636,-0.04334
333.98535,727538808461,0.56646,-0.04325
333.99188,727538874127,0.56641,-0.0429
333.99866,727538941836,0.56641,-0.04282
334.00531,727539007985,0.56642,-0.04275
334.01215,727539076350,0.56619,-0.04306
334.01874,727539142152,0.56615,-0.04291
334.02545,727539209546,0.56612,-0.0427
334.0321,727539275811,0.56603,-0.0428
334.03888,727539343763,0.56595,-0.04235
334.04529,727539408174,0.56587,-0.04197
334.05206,727539475460,0.56573,-0.04197
334.05896,727539544513,0.56565,-0.04244
334.06561,727539611390,0.56558,-0.04292
334.07227,727539677841,0.56553,-0.0434
334.07904,727539745459,0.56546,-0.04386
334.08588,727539813703,0.56539,-0.04427
334.09314,727539886460,0.56541,-0.04426
334.099,727539945330,0.56546,-0.04432
334.10565,727540011300,0.5655,-0.04434
334.11237,727540078630,0.56551,-0.04407
334.12073,727540162129,0.56528,-0.04406
334.12634,727540218417,0.56513,-0.04407
334.13263,727540281176,0.56495,-0.04379
334.13904,727540345208,0.5647,-0.04337
334.14612,727540415971,0.56444,-0.04289
334.15265,727540481517,0.56428,-0.04252
334.15942,727540549216,0.56434,-0.04204
334.16589,727540614175,0.56442,-0.0416
334.17279,727540683216,0.56419,-0.04111
334.17944,727540749257,0.56383,-0.04029
334.18604,727540815353,0.56348,-0.03956
334.19373,727540892467,0.56359,-0.03908
334.20026,727540957497,0.56401,-0.03829
334.20624,727541017291,0.56442,-0.03753
334.21307,727541085937,0.56514,-0.03703
334.22113,727541166513,0.56587,-0.03613
334.22632,727541218291,0.56659,-0.03529
334.23352,727541290382,0.56711,-0.03521
334.23975,727541352785,0.56761,-0.03543
334.24725,727541427824,0.56812,-0.03566
334.2536,727541491208,0.56895,-0.03553
334.25983,727541553084,0.59092,-0.02135
334.26642,727541619274,0.59618,-0.02116
334.27338,727541688593,0.59497,-0.01354
334.27985,727541753617,0.58499,-0.00733
334.28717,727541826711,0.57906,-0.00341
334.29553,727541910292,0.57218,-0.00594
334.30225,727541977277,0.57682,-0.01111
334.30841,727542039251,0.58027,-0.01507
334.31427,727542097519,0.58386,-0.01682
334.32312,727542186541,0.58459,-0.01767
334.33081,727542263118,0.58522,-0.01838
334.3371,727542325934,0.5865,-0.01765
334.34326,727542387510,0.58619,-0.01218
334.34937,727542448454,0.58592,-0.00708
334.35529,727542508187,0.58354,-0.00462
334.36145,727542569850,0.58158,-0.00294
334.36786,727542633598,0.57976,-0.00175
334.37354,727542690681,0.57779,-0.00199
334.38025,727542757289,0.57561,-0.00022
334.38721,727542827055,0.57358,0.0011
334.3938,727542893283,0.5757,0.00055
334.40063,727542961200,0.57822,-0.00122
334.40717,727543026727,0.58051,-0.00284
334.41406,727543095596,0.58208,-0.00387
334.42053,727543160437,0.58386,-0.00541
334.42725,727543227465,0.58549,-0.00683
334.43408,727543295962,0.58641,-0.00739
334.4408,727543362854,0.58729,-0.00772
334.44745,727543429724,0.58811,-0.00803
334.45386,727543493797,0.58875,-0.00874
334.46075,727543562373,0.58667,-0.00816
334.46863,727543641416,0.58472,-0.00761
334.4743,727543698350,0.58377,-0.00624
334.48083,727543763672,0.58286,-0.0058
334.48761,727543831019,0.58201,-0.00539
334.49438,727543898987,0.58177,-0.00583
334.50104,727543965380,0.58131,-0.00713
334.50763,727544031130,0.58088,-0.00836
334.51447,727544099477,0.58032,-0.00828
334.52106,727544165928,0.57979,-0.00882
334.52753,727544230555,0.57928,-0.00933
334.53442,727544299099,0.57905,-0.00941
334.5412,727544366984,0.5787,-0.00976
334.54785,727544433345,0.57838,-0.01004
334.55463,727544501538,0.57808,-0.01028
334.56128,727544567925,0.57775,-0.01061
334.56805,727544635417,0.57744,-0.01086
334.57452,727544700224,0.57697,-0.0112
334.58124,727544767522,0.57596,-0.01117
334.58795,727544834631,0.57472,-0.01115
334.59467,727544901687,0.57407,-0.01165
334.60132,727544968125,0.57406,-0.01271
334.60797,727545034782,0.57405,-0.0138
334.61493,727545104298,0.57453,-0.01408
334.62164,727545171424,0.57345,-0.01391
334.62836,727545238450,0.57237,-0.01373
334.63507,727545305561,0.57124,-0.01364
334.64154,727545370427,0.57065,-0.01373
334.64844,727545439406,0.57006,-0.01381
334.65503,727545505428,0.56937,-0.01423
334.6615,727545569988,0.56914,-0.01624
334.66852,727545640280,0.5689,-0.01833
334.67523,727545707126,0.56912,-0.01951
334.68195,727545774682,0.56934,-0.02096
334.68866,727545841629,0.56958,-0.02232
334.69513,727545906633,0.56982,-0.02266
334.70178,727545972723,0.57072,-0.0242
334.70856,727546040825,0.57165,-0.02564
334.71552,727546110081,0.5714,-0.02648
334.72205,727546175317,0.57078,-0.0264
334.72882,727546242985,0.57017,-0.0263
334.73535,727546308367,0.56985,-0.0264
334.742,727546375156,0.56937,-0.02632
334.7489,727546444288,0.5689,-0.02622
334.75543,727546509593,0.56863,-0.02646
334.76221,727546576893,0.56829,-0.02668
334.76892,727546644220,0.59344,-0.03522
334.77576,727546712351,0.59567,-0.03218
334.78217,727546776591,0.5965,-0.03521
334.78888,727546844105,0.59691,-0.03673
334.79572,727546912127,0.59676,-0.03733
334.80237,727546978464,0.59797,-0.03799
334.80902,727547045024,0.59883,-0.03847
334.8158,727547113204,0.59931,-0.03825
334.82239,727547179064,0.59909,-0.03797
334.82922,727547247069,0.59892,-0.03765
334.83618,727547316708,0.59969,-0.03688
334.84265,727547381837,0.60052,-0.03711
334.84918,727547447045,0.60119,-0.03736
334.85596,727547514828,0.60078,-0.03565
334.86267,727547582024,0.60104,-0.03481
334.86951,727547649986,0.60128,-0.03422
334.87592,727547714349,0.60139,-0.03363
334.883,727547784741,0.60147,-0.03436
334.88989,727547854147,0.60155,-0.03489
334.89612,727547916258,0.60188,-0.03475
334.90308,727547985651,0.60225,-0.03455
334.90948,727548049785,0.6026,-0.03436
334.91602,727548115290,0.60272,-0.03405
334.92279,727548182836,0.60266,-0.03341
334.92969,727548251772,0.60261,-0.03285
334.93646,727548319752,0.60271,-0.03313
334.94318,727548386542,0.60241,-0.03314
334.94958,727548451060,0.60214,-0.03311
334.95648,727548519852,0.60201,-0.03219
334.96307,727548585747,0.60215,-0.03172
334.96973,727548652360,0.60228,-0.03126
334.97656,727548720817,0.60237,-0.0309
334.98315,727548786509,0.60248,-0.03071
334.99011,727548855981,0.60258,-0.03056
334.99664,727548921516,0.60349,-0.03021
335.00366,727548991911,0.60452,-0.03064
335.00989,727549053902,0.60549,-0.03106
335.01685,727549123263,0.60595,-0.03087
335.02332,727549188255,0.60661,-0.03045
335.03015,727549256605,0.60724,-0.03004
335.03699,727549324648,0.6078,-0.03
335.04364,727549391457,0.60832,-0.03014
335.05011,727549456172,0.60881,-0.03027
335.05707,727549525635,0.60926,-0.03017
335.0636,727549591233,0.6097,-0.03016
335.0705,727549660149,0.61011,-0.03015
335.07727,727549727507,0.61044,-0.03033
335.0838,727549793305,0.6109,-0.03056
335.09039,727549859025,0.61172,-0.03069
335.09729,727549928254,0.61258,-0.03081
335.10394,727549994645,0.61351,-0.03089
335.11053,727550060553,0.61443,-0.03097
335.11731,727550128153,0.61522,-0.03102
335.1239,727550194365,0.61576,-0.03068
335.13068,727550261727,0.6163,-0.03033
335.13745,727550329472,0.61676,-0.03056
335.1438,727550393218,0.6174,-0.03055
335.15088,727550463839,0.61804,-0.03058
335.15741,727550529117,0.61846,-0.03075
335.16412,727550596131,0.619,-0.03079
335.17078,727550662848,0.61953,-0.03084
335.17761,727550731087,0.6203,-0.03131
335.18433,727550798250,0.62088,-0.03188
335.19073,727550862667,0.62145,-0.03243
335.19757,727550930839,0.62204,-0.03284
335.20422,727550997053,0.6228,-0.03269
335.21112,727551066123,0.62357,-0.03253
335.21783,727551133521,0.62397,-0.03241
335.22424,727551197409,0.62453,-0.03224
335.2309,727551264251,0.62509,-0.03205
335.23773,727551332654,0.62566,-0.03226
335.24445,727551399213,0.6262,-0.03285
335.25122,727551467427,0.62675,-0.03343
335.25781,727551533269,0.62717,-0.03337
335.26477,727551602673,0.62782,-0.03297
335.27136,727551668398,0.62848,-0.03254
335.27795,727551734633,0.62918,-0.03292
335.28485,727551803510,0.6297,-0.03302
335.29144,727551869306,0.63022,-0.03317
335.29797,727551934508,0.63078,-0.03319
335.30469,727552002205,0.63137,-0.03304
335.31146,727552069520,0.63197,-0.0329
335.31824,727552137577,0.63189,-0.0329
335.32489,727552203859,0.63169,-0.0324
335.33142,727552269547,0.63148,-0.03187
335.33832,727552338409,0.63173,-0.03205
335.34491,727552404452,0.63167,-0.03238
335.35181,727552473169,0.6316,-0.03271
335.35834,727552538212,0.63177,-0.0325
335.36523,727552607676,0.63184,-0.03247
335.37183,727552673167,0.63192,-0.0324
335.3783,727552738270,0.63151,-0.03205
335.38507,727552805816,0.63086,-0.03182
335.39191,727552874159,0.6302,-0.03164
335.3985,727552940011,0.62944,-0.03134
335.40515,727553006417,0.62857,-0.031
335.41193,727553074159,0.6277,-0.03076
335.41876,727553142777,0.62679,-0.03065
335.42542,727553209453,0.6258,-0.03037
335.43219,727553276770,0.62482,-0.03005
335.4389,727553344052,0.62409,-0.02973
335.44543,727553409533,0.62327,-0.02981
335.45233,727553478421,0.5951,-0.0251
335.4588,727553543230,0.59638,-0.02767
335.46545,727553609416,0.59653,-0.02101
335.47229,727553678114,0.5966,-0.01768
335.479,727553745337,0.59626,-0.01709
335.48566,727553811369,0.59765,-0.02109
335.49237,727553879004,0.59864,-0.02394
335.49915,727553946359,0.59867,-0.02307
335.50586,727554013399,0.59868,-0.02343
335.51257,727554080725,0.59868,-0.02372
335.51904,727554145680,0.59851,-0.02261
335.526,727554215097,0.59851,-0.02348
335.53265,727554281712,0.59851,-0.02422
335.53912,727554346189,0.59798,-0.02403
335.54596,727554414856,0.59824,-0.02458
335.55255,727554480348,0.59847,-0.02507
335.55951,727554550218,0.59849,-0.02525
335.56604,727554615587,0.5984,-0.02433
335.57281,727554683037,0.59833,-0.02351
335.57953,727554750210,0.59861,-0.02442
335.58606,727554815733,0.59827,-0.02428
335.5929,727554884292,0.59796,-0.02416
335.59943,727554949545,0.59793,-0.02379
335.60626,727555017757,0.5979,-0.02521
335.61316,727555086634,0.59785,-0.02658
335.61981,727555153402,0.5977,-0.02826
335.62738,727555229094,0.59763,-0.03024
335.63318,727555287039,0.59757,-0.03211
335.64044,727555359349,0.59779,-0.03388
335.64661,727555421326,0.59805,-0.03598
335.6532,727555487159,0.5983,-0.03788
335.65961,727555551205,0.59846,-0.03897
335.6665,727555620395,0.59865,-0.06805
335.67334,727555688600,0.59766,-0.07338
335.68005,727555755572,0.60166,-0.07535
335.68695,727555824270,0.60242,-0.0799
335.69348,727555889961,0.60277,-0.0828
335.70166,727555971489,0.60308,-0.08522
335.70667,727556021434,0.60013,-0.08332
335.71356,727556090620,0.59794,-0.08229
335.72021,727556157119,0.58874,-0.06267
335.72675,727556222618,0.58041,-0.04221
335.73358,727556291148,0.5736,-0.02561
335.74036,727556358366,0.56573,-0.00192
335.74878,727556442673,0.56071,0.01545
335.75629,727556517985,0.55648,0.02986
335.76227,727556577544,0.54083,0.07201
335.76819,727556637092,0.52062,0.15483
335.77472,727556702088,0.51382,0.18349
335.78046,727556759896,0.4944,0.24293
335.78717,727556827043,0.49498,0.24838
335.79388,727556893746,0.49492,0.25188
335.80042,727556959031,0.49274,0.25372
335.80853,727557040465,0.49181,0.25261
335.81506,727557105478,0.4912,0.25188
335.82196,727557174807,0.49011,0.25202
335.82941,727557248836,0.48933,0.25326
335.83539,727557309149,0.48868,0.25461
335.84186,727557373528,0.48811,0.25678
335.84814,727557436260,0.48745,0.25785
335.85413,727557496491,0.48682,0.25908
335.86096,727557564538,0.48586,0.26004
335.86755,727557630544,0.48651,0.26147
335.87451,727557699953,0.4871,0.26247
335.88092,727557764351,0.48708,0.26333
335.89178,727557873000,0.48725,0.26317
335.90149,727557969947,0.48742,0.26291
335.90912,727558046148,0.48713,0.26338
335.91565,727558111735,0.48688,0.26362
335.92194,727558174432,0.48726,0.26374
335.92767,727558231770,0.48697,0.26426
335.93439,727558299221,0.48671,0.26467
335.94116,727558366821,0.48672,0.26376
335.94775,727558432707,0.48677,0.26365
335.95459,727558501233,0.48682,0.26359
335.96112,727558566218,0.48662,0.26427
335.9679,727558633933,0.4869,0.26381
335.97467,727558701800,0.48716,0.26338
335.98126,727558767464,0.48725,0.26317
335.98804,727558835282,0.4873,0.2632
335.99487,727558903878,0.48736,0.26322
336.00153,727558970063,0.48748,0.26308
336.008,727559035182,0.48752,0.26289
336.01501,727559105295,0.48753,0.26287
336.02167,727559171551,0.48762,0.26256
336.02826,727559237934,0.48766,0.26296
336.03503,727559305235,0.48771,0.26312
336.04156,727559370459,0.48788,0.26281
336.04846,727559439822,0.48802,0.2624
336.05518,727559507041,0.4882,0.2618
336.06189,727559573901,0.48863,0.26105
336.06854,727559640730,0.48872,0.26107
336.0752,727559707292,0.4888,0.26119
336.08185,727559773541,0.48915,0.26021
336.08856,727559840600,0.48939,0.25951
336.09528,727559907847,0.48961,0.25897
336.10199,727559975018,0.48988,0.25902
336.1087,727560042314,0.48997,0.25933
336.11542,727560109292,0.49001,0.25962
336.12286,727560183889,0.48991,0.2602
336.12958,727560250872,0.48998,0.26069
336.13629,727560318016,0.49002,0.26141
336.14227,727560377694,0.49003,0.26261
336.14886,727560443568,0.48997,0.26392
336.15546,727560509545,0.48991,0.26505
336.16223,727560577492,0.48981,0.26581
336.16876,727560642975,0.48961,0.26632
336.1756,727560711245,0.48945,0.26699
336.18219,727560777155,0.48694,0.29503
336.18915,727560846509,0.49487,0.35734
336.19592,727560914100,0.49752,0.3781
336.20233,727560978168,0.49763,0.43083
336.20905,727561045266,0.49405,0.44651
336.21625,727561117649,0.49286,0.45174
336.22241,727561179147,0.48995,0.45149
336.229,727561245356,0.4901,0.44655
336.23584,727561313583,0.4902,0.44327
336.24261,727561381122,0.49055,0.4419
336.24902,727561445262,0.48994,0.43767
336.2561,727561516156,0.48948,0.43439
336.26257,727561581060,0.49081,0.43353
336.26941,727561649149,0.49106,0.43738
336.276,727561714831,0.49126,0.44058
336.28278,727561782867,0.49088,0.44389
336.28955,727561850856,0.49165,0.44647
336.29602,727561915262,0.49232,0.4487
336.30292,727561984059,0.49277,0.44849
336.30963,727562051456,0.4942,0.44875
336.31616,727562116668,0.49547,0.44899
336.32288,727562183601,0.49533,0.45044
336.32965,727562251847,0.49544,0.45159
336.33649,727562320134,0.49551,0.45184
336.34314,727562386564,0.49559,0.45059
336.34985,727562453889,0.49557,0.44926
336.35645,727562519327,0.49552,0.4475
336.36328,727562587888,0.49571,0.4446
336.36993,727562654110,0.49602,0.44332
336.37646,727562719944,0.4963,0.44245
336.38336,727562788738,0.49679,0.4401
336.39001,727562855427,0.49738,0.43842
336.39691,727562924178,0.49791,0.43707
336.40338,727562988760,0.49824,0.43601
336.41016,727563056919,0.50364,0.40681
336.41693,727563124191,0.50537,0.40204
336.42352,727563190112,0.50204,0.40456
336.4303,727563258050,0.50229,0.39953
336.43701,727563325077,0.50245,0.39651
336.44366,727563391933,0.50064,0.39566
336.45093,727563464097,0.49979,0.39679
336.45819,727563536931,0.49914,0.39763
336.46448,727563599936,0.49937,0.39842
336.47101,727563665205,0.50017,0.39931
336.47809,727563736201,0.50082,0.40003
336.48456,727563800840,0.50097,0.40092
336.49213,727563876293,0.5004,0.40184
336.49762,727563931124,0.49992,0.40263
336.50397,727563994770,0.50033,0.40381
336.51044,727564059447,0.50034,0.40407
336.51746,727564129563,0.50035,0.4043
336.52405,727564195401,0.50057,0.40497
336.5307,727564261985,0.50023,0.40534
336.53741,727564329237,0.49992,0.40567
336.54419,727564396805,0.50028,0.40626
336.5506,727564461157,0.50051,0.40692
336.55804,727564535611,0.49855,0.471
336.56427,727564597825,0.42336,1.27381
336.57098,727564664811,0.3309,1.89485
336.57819,727564737172,0.15676,3.10081
336.58472,727564801955,0.04486,3.72494
336.591,727564865330,0.00195,3.91633
336.59747,727564930053,-0.06224,4.10429
336.60547,727565009718,-0.01406,3.46545
336.61224,727565077611,0.08233,2.89773
336.61902,727565145478,0.2397,1.78143
336.62537,727565208830,0.36709,1.09961
336.6311,727565266393,0.41004,0.85955
336.63763,727565331345,0.49545,0.39222
336.64465,727565401644,0.49013,0.40586
336.65112,727565466552,0.48884,0.40852
336.65869,727565542243,0.4882,0.40985
336.66541,727565608835,0.48889,0.40529
336.67267,727565681869,0.49094,0.40249
336.67853,727565740214,0.49241,0.40049
336.68463,727565801392,0.49269,0.40143
336.69183,727565873435,0.49436,0.40184
336.69818,727565936920,0.4957,0.40217
336.70459,727566001167,0.49656,0.40043
336.71161,727566070897,0.49719,0.39975
336.7182,727566136764,0.49772,0.39917
336.7251,727566205890,0.49757,0.39835
336.73169,727566271839,0.49789,0.39796
336.73853,727566340216,0.49818,0.39763
336.74493,727566404422,0.49818,0.39767
336.75159,727566470702,0.49798,0.39633
336.75848,727566539791,0.49779,0.39512
336.76593,727566614282,0.49774,0.39667
336.77167,727566671947,0.49728,0.39796
336.77893,727566744283,0.49686,0.39913
336.7851,727566806200,0.49704,0.39928
336.79327,727566887943,0.49735,0.39914
336.79901,727566945146,0.49765,0.39901
336.80579,727567013069,0.49675,0.39739
336.81213,727567076416,0.49493,0.39288
336.81964,727567151442,0.49323,0.38869
336.82629,727567217759,0.48398,0.35516
336.83215,727567276684,0.45612,0.24389
336.83881,727567343227,0.44683,0.20681
336.84546,727567409795,0.42869,0.13172
336.85229,727567477731,0.41011,0.14793
336.8587,727567542084,0.40391,0.15333
336.86542,727567609415,0.4072,0.14259
336.87305,727567685299,0.40289,0.14452
336.87903,727567745254,0.40002,0.14581
336.88562,727567811078,0.40328,0.13782
336.89246,727567879310,0.4038,0.13686
336.89905,727567945613,0.4042,0.13612
336.90552,727568010415,0.40401,0.13459
336.91229,727568078103,0.40366,0.13477
336.91931,727568148276,0.40321,0.13534
336.92578,727568212755,0.40243,0.13509
336.93268,727568281866,0.40155,0.13333
336.93933,727568348476,0.40061,0.13213
336.94611,727568415825,0.39983,0.13159
336.95276,727568482927,0.40065,0.13059
336.95923,727568547481,0.40142,0.12962
336.96613,727568616060,0.40026,0.13061
336.9726,727568681149,0.39998,0.13163
336.97961,727568750980,0.39969,0.13262
336.98615,727568816352,0.39939,0.13242
336.99298,727568884862,0.39901,0.13249
336.99963,727568951370,0.3987,0.13249
337.0061,727569015922,0.39873,0.13297
337.01306,727569085861,0.39821,0.13313
337.01953,727569150461,0.39766,0.13344
337.02814,727569236629,0.39758,0.13433
337.03296,727569284897,0.397,0.13432
337.03967,727569351843,0.3965,0.13424
337.04669,727569422039,0.39625,0.13391
337.05328,727569488145,0.39594,0.13404
337.05994,727569554122,0.3957,0.13405
337.06659,727569621195,0.39572,0.13372
337.07336,727569688715,0.39569,0.1341
337.08008,727569755769,0.39565,0.13445
337.08667,727569821529,0.39705,0.13257
337.09338,727569889164,0.39866,0.12955
337.10004,727569955425,0.4002,0.12669
337.10657,727570020774,0.41448,0.09729
337.11322,727570087375,0.46293,0.03954
337.12024,727570157448,0.47908,0.02029
337.12683,727570223180,0.50931,-0.01893
337.13354,727570290607,0.5075,-0.02817
337.14032,727570358112,0.50698,-0.03153
337.14703,727570425376,0.50499,-0.0344
337.15375,727570492230,0.50561,-0.03864
337.16046,727570559705,0.50603,-0.04156
337.16705,727570625407,0.50522,-0.04134
337.17365,727570691395,0.50395,-0.04225
337.18036,727570758386,0.50299,-0.04298
337.18701,727570824868,0.50305,-0.04476
337.19385,727570893373,0.50379,-0.0465
337.20038,727570959134,0.50435,-0.0477
337.20703,727571025224,0.50403,-0.0476
337.21381,727571093287,0.50352,-0.04746
337.22052,727571160331,0.50303,-0.04728
337.22723,727571227159,0.50252,-0.04816
337.23401,727571295144,0.50259,-0.04697
337.24084,727571363349,0.5027,-0.04606
337.24744,727571429237,0.50279,-0.04677
337.25421,727571497221,0.5027,-0.04734
337.2608,727571562851,0.5026,-0.04778
337.26746,727571629652,0.50248,-0.04825
337.27441,727571699205,0.50253,-0.04868
337.28076,727571762698,0.50256,-0.04898
337.28766,727571831836,0.50272,-0.04884
337.29425,727571897255,0.50243,-0.04902
337.3009,727571964221,0.50216,-0.04924
337.30786,727572033517,0.50201,-0.04928
337.31451,727572100249,0.50195,-0.04981
337.32104,727572165365,0.50194,-0.05038
337.32837,727572238511,0.50186,-0.05092
337.33496,727572304670,0.50189,-0.0506
337.34204,727572375521,0.50187,-0.05013
337.3479,727572434182,0.5016,-0.0502
337.35535,727572508676,0.50153,-0.05031
337.36139,727572569088,0.50146,-0.05045
337.37006,727572655823,0.50154,-0.05049
337.37775,727572732759,0.50163,-0.04993
337.38422,727572797109,0.50174,-0.04949
337.39099,727572864889,0.50139,-0.04811
337.39502,727572905242,0.50076,-0.04464
337.40137,727572968424,0.50015,-0.04133
337.4082,727573036865,0.48997,0.00077
337.41498,727573104557,0.48997,0.00077
337.42169,727573172215,0.48997,0.00077
337.42908,727573245658,0.0,0.0
337.43573,727573312430,0.0,0.0
337.44287,727573383950,0.0,0.0
337.45013,727573456179,0.0,0.0
337.45508,727573505700,0.0,0.0
337.46216,727573576350,0.0,0.0
337.46881,727573643067,0.0,0.0
337.47552,727573710504,0.0,0.0
337.4826,727573781341,0.0,0.0
337.48865,727573841461,0.0,0.0
337.49542,727573909480,0.0,0.0
337.50208,727573975937,0.0,0.0
337.50861,727574041067,0.0,0.0
337.5155,727574109839,0.0,0.0
337.52216,727574176876,0.0,0.0
337.52863,727574241190,0.0,0.0
337.53638,727574318864,0.0,0.0
337.54321,727574387088,0.0,0.0
337.54895,727574444468,0.0,0.0
337.55603,727574515634,0.0,0.0
337.56415,727574596389,0.0,0.0
337.57037,727574658797,0.0,0.0
337.57733,727574728125,0.0,0.0
337.58228,727574778020,0.0,0.0
337.58887,727574843740,0.0,0.0
337.59558,727574910957,0.0,0.0
337.60272,727574982025,0.0,0.0
337.60901,727575045365,0.0,0.0
337.61584,727575113429,0.0,0.0
337.62262,727575181019,0.0,0.0
337.62921,727575247060,0.0,0.0
337.63605,727575315786,0.0,0.0
337.64319,727575387049,0.0,0.0
337.64911,727575446203,0.0,0.0
337.65656,727575520539,0.0,0.0
337.66327,727575587689,0.0,0.0
337.66937,727575648619,0.0,0.0
337.67627,727575717752,0.0,0.0
337.68365,727575791796,0.0,0.0
337.69092,727575864208,0.0,0.0
337.69733,727575928112,0.0,0.0
337.70404,727575995289,0.0,0.0
337.70972,727576052162,0.0,0.0
337.71643,727576119411,0.0,0.0
337.72314,727576186606,0.0,0.0
337.72986,727576253636,0.0,0.0
337.73657,727576320653,0.0,0.0
337.74316,727576386451,0.0,0.0
337.75073,727576462234,0.0,0.0
337.75769,727576531981,0.0,0.0
337.76483,727576603175,0.0,0.0
337.77075,727576662284,0.0,0.0
337.77673,727576722264,0.0,0.0
337.78448,727576799911,0.0,0.0
337.79077,727576863061,0.0,0.0
337.79822,727576937243,0.0,0.0
337.80334,727576988714,0.0,0.0
337.81018,727577056952,0.0,0.0
337.81866,727577141869,0.0,0.0
337.82623,727577217116,0.0,0.0
337.83234,727577278285,0.0,0.0
337.83948,727577349623,0.0,0.0
337.8457,727577412214,0.0,0.0
337.85217,727577476970,0.50442,0.00323
337.85712,727577526111,0.50749,-0.01037
337.8642,727577597179,0.50891,-0.01563
337.87048,727577659950,0.47737,-0.00466
337.8772,727577727314,0.45975,-0.00397
337.88397,727577795022,0.44846,-0.00415
337.8916,727577871080,0.44141,-0.0046
337.89825,727577937689,0.43535,-0.00435
337.9046,727578001215,0.43046,-0.00385
337.91071,727578062112,0.42508,-0.0035
337.91711,727578126436,0.42279,-0.00433
337.92413,727578196114,0.42089,-0.00502
337.9306,727578260851,0.41873,-0.00578
337.93744,727578329615,0.41707,-0.00626
337.94391,727578394253,0.41563,-0.00668
337.95062,727578461407,0.41409,-0.00791
337.95764,727578531716,0.41225,-0.00711
337.96405,727578595343,0.41063,-0.00644
337.97089,727578663731,0.40914,-0.0072
337.9776,727578730958,0.40797,-0.00812
337.98425,727578797558,0.40695,-0.009
337.99115,727578866312,0.4065,-0.00927
337.9978,727578932813,0.40544,-0.00957
338.00427,727578998071,0.40438,-0.00974
338.01123,727579067184,0.4037,-0.00968
338.01788,727579133741,0.40351,-0.01019
338.0246,727579200874,0.40333,-0.01067
338.03113,727579266479,0.40566,-0.01083
